Group Name,Project Name,Tool,Scanner Name,Status,Vulnerability,Details,Additional Info,Severity,CVE,CWE,Other Identifiers,Detected At,Location,Activity,Comments,Full Path,CVSS Vectors,Dismissal Reason,Vulnerability ID
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/utils.py"", ""start_line""=>758}",false,"",code-scanning-toolset/translation/98429,"",,98429
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Deserialization of untrusted data,"The application was found using `pickle` which is vulnerable to deserialization attacks.\nDeserialization attacks exploit the process of reading serialized data and turning it back\ninto an object. By constructing malicious objects and serializing them, an adversary may\nattempt to:\n\n- Inject code that is executed upon object construction, which occurs during the\ndeserialization process.\n- Exploit mass assignment by including fields that are not normally a part of the serialized\ndata but are read in during deserialization.\n\nConsider safer alternatives such as serializing data in the JSON format. Ensure any format\nchosen allows the application to specify exactly which object types are allowed to be deserialized.\n\nTo protect against mass assignment, only allow deserialization of the specific fields that are\nrequired. If this is not easily done, consider creating an intermediary type that\ncan be serialized with only the necessary fields exposed.\n\nExample JSON deserializer using an intermediary type that is validated against a schema to ensure\nit is safe from mass assignment:\n```\nimport jsonschema\n\n# Create a schema to validate our user-supplied input against\n# an intermediary object\nintermediary_schema = {\n    ""type"" : ""object"",\n    ""properties"" :  {\n        ""name"": {""type"" : ""string""}\n    },\n    ""required"": [""name""],\n    # Protect against random properties being added to the object\n    ""additionalProperties"": False,\n}\n# If a user attempted to add ""'is_admin': True"" it would cause a validation error\nintermediary_object = {'name': 'test user'}\n\ntry:\n    # Validate the user supplied intermediary object against our schema\n    jsonschema.validate(instance=intermediary_object, schema=intermediary_schema)\n    user_object = {'user':\n        {\n            # Assign the deserialized data from intermediary object\n            'name': intermediary_object['name'],\n            # Add in protected data in object definition (or set it from a class constructor)\n            'is_admin': False,\n        }\n    }\n    # Work with the user_object\nexcept jsonschema.exceptions.ValidationError as ex:\n    # Gracefully handle validation errors\n    # ...\n```\n\nFor more details on deserialization attacks in general, see OWASP's guide:\n- https://cheatsheetseries.owasp.org/cheatsheets/Deserialization_Cheat_Sheet.html\n",,high,,CWE-502,"bandit.B301-1; ""Bandit Test ID B301""; ""A8:2017 - Insecure Deserialization""; ""A08:2021 - Software and Data Integrity Failures""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/cmapdb.py"", ""start_line""=>248}",false,"",code-scanning-toolset/translation/98430,"",,98430
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/cmapdb.py"", ""start_line""=>84}",false,"",code-scanning-toolset/translation/98431,"",,98431
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/layout.py"", ""start_line""=>172}",false,"",code-scanning-toolset/translation/98432,"",,98432
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Use of a broken or risky cryptographic algorithm,"The application was found using an insecure or risky digest or signature algorithm. MD2, MD4,\n MD5  and SHA1 hash algorithms have been found to be vulnerable to producing collisions.\n\nThis means\nthat two different values, when hashed, can lead to the same hash value. If the application is\ntrying\nto use these hash methods for storing passwords, then it is recommended to switch to a\npassword hashing\nalgorithm such as Argon2id or PBKDF2.\n\nNote that the `Crypto` and `Cryptodome` Python packages are no longer recommended for\nnew applications, instead consider using the [cryptography](https://cryptography.io/) package.\n\nExample of creating a SHA-384 hash using the `cryptography` package:\n```\nfrom cryptography.hazmat.primitives import hashes\n# Create a SHA384 digest\ndigest = hashes.Hash(hashes.SHA384())\n# Update the digest with some initial data\ndigest.update(b""some data to hash"")\n# Add more data to the digest\ndigest.update(b""some more data"")\n# Finalize the digest as bytes\nresult = digest.finalize()\n```\n\nFor more information on secure password storage see OWASP:\n- https://cheatsheetseries.owasp.org/cheatsheets/Password_Storage_Cheat_Sheet.html\n\nFor more information on the cryptography module see:\n- https://cryptography.io/en/latest/\n",,medium,,CWE-327,"""A3:2017 - Sensitive Data Exposure""; ""Bandit Test ID B303""; ""A02:2021 - Cryptographic Failures""; bandit.B303-1",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/translator/translator.py"", ""start_line""=>333}",false,"",code-scanning-toolset/translation/98433,"",,98433
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/pdfinterp.py"", ""start_line""=>219}",false,"",code-scanning-toolset/translation/98434,"",,98434
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/format/pdf/high_level.py"", ""start_line""=>312}",false,"",code-scanning-toolset/translation/98435,"",,98435
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Use of a broken or risky cryptographic algorithm,"The application was found using an insecure or risky digest or signature algorithm. MD2, MD4,\n MD5  and SHA1 hash algorithms have been found to be vulnerable to producing collisions.\n\nThis means\nthat two different values, when hashed, can lead to the same hash value. If the application is\ntrying\nto use these hash methods for storing passwords, then it is recommended to switch to a\npassword hashing\nalgorithm such as Argon2id or PBKDF2.\n\nNote that the `Crypto` and `Cryptodome` Python packages are no longer recommended for\nnew applications, instead consider using the [cryptography](https://cryptography.io/) package.\n\nExample of creating a SHA-384 hash using the `cryptography` package:\n```\nfrom cryptography.hazmat.primitives import hashes\n# Create a SHA384 digest\ndigest = hashes.Hash(hashes.SHA384())\n# Update the digest with some initial data\ndigest.update(b""some data to hash"")\n# Add more data to the digest\ndigest.update(b""some more data"")\n# Finalize the digest as bytes\nresult = digest.finalize()\n```\n\nFor more information on secure password storage see OWASP:\n- https://cheatsheetseries.owasp.org/cheatsheets/Password_Storage_Cheat_Sheet.html\n\nFor more information on the cryptography module see:\n- https://cryptography.io/en/latest/\n",,medium,,CWE-327,"""A3:2017 - Sensitive Data Exposure""; ""Bandit Test ID B303""; ""A02:2021 - Cryptographic Failures""; bandit.B303-1",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/pdfdocument.py"", ""start_line""=>561}",false,"",code-scanning-toolset/translation/98436,"",,98436
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/pdfdocument.py"", ""start_line""=>944}",false,"",code-scanning-toolset/translation/98437,"",,98437
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/format/pdf/document_il/utils/matrix_helper.py"", ""start_line""=>53}",false,"",code-scanning-toolset/translation/98438,"",,98438
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/tools/generate_cmap_metadata.py"", ""end_line""=>47, ""start_line""=>45}",false,"",code-scanning-toolset/translation/98439,"",,98439
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Use of a broken or risky cryptographic algorithm,"The application was found using an insecure or risky digest or signature algorithm. MD2, MD4,\n MD5  and SHA1 hash algorithms have been found to be vulnerable to producing collisions.\n\nThis means\nthat two different values, when hashed, can lead to the same hash value. If the application is\ntrying\nto use these hash methods for storing passwords, then it is recommended to switch to a\npassword hashing\nalgorithm such as Argon2id or PBKDF2.\n\nNote that the `Crypto` and `Cryptodome` Python packages are no longer recommended for\nnew applications, instead consider using the [cryptography](https://cryptography.io/) package.\n\nExample of creating a SHA-384 hash using the `cryptography` package:\n```\nfrom cryptography.hazmat.primitives import hashes\n# Create a SHA384 digest\ndigest = hashes.Hash(hashes.SHA384())\n# Update the digest with some initial data\ndigest.update(b""some data to hash"")\n# Add more data to the digest\ndigest.update(b""some more data"")\n# Finalize the digest as bytes\nresult = digest.finalize()\n```\n\nFor more information on secure password storage see OWASP:\n- https://cheatsheetseries.owasp.org/cheatsheets/Password_Storage_Cheat_Sheet.html\n\nFor more information on the cryptography module see:\n- https://cryptography.io/en/latest/\n",,medium,,CWE-327,"""A3:2017 - Sensitive Data Exposure""; ""Bandit Test ID B303""; ""A02:2021 - Cryptographic Failures""; bandit.B303-1",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/pdfdocument.py"", ""start_line""=>415}",false,"",code-scanning-toolset/translation/98440,"",,98440
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/image.py"", ""start_line""=>74}",false,"",code-scanning-toolset/translation/98441,"",,98441
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/cmapdb.py"", ""start_line""=>392}",false,"",code-scanning-toolset/translation/98442,"",,98442
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/layout.py"", ""start_line""=>685}",false,"",code-scanning-toolset/translation/98443,"",,98443
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/pdftypes.py"", ""start_line""=>262}",false,"",code-scanning-toolset/translation/98444,"",,98444
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/format/pdf/converter.py"", ""start_line""=>155}",false,"",code-scanning-toolset/translation/98445,"",,98445
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/pdfdocument.py"", ""start_line""=>494}",false,"",code-scanning-toolset/translation/98446,"",,98446
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/format/pdf/pdfinterp.py"", ""start_line""=>437}",false,"",code-scanning-toolset/translation/98447,"",,98447
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/image.py"", ""start_line""=>64}",false,"",code-scanning-toolset/translation/98448,"",,98448
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/pdftypes.py"", ""start_line""=>384}",false,"",code-scanning-toolset/translation/98449,"",,98449
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/format/pdf/document_il/midend/typesetting.py"", ""start_line""=>242}",false,"",code-scanning-toolset/translation/98450,"",,98450
Code-Scanning-Toolset,Translation,sast,Semgrep,detected,Improper check for unusual or exceptional conditions,"The application was found using `assert` in non-test code. Usually reserved for debug and test\ncode, the `assert`\nfunction is commonly used to test conditions before continuing execution. However, enclosed\ncode will be removed\nwhen compiling Python code to optimized byte code. Depending on the assertion and subsequent\nlogic, this could\nlead to undefined behavior of the application or application crashes.\n\nTo remediate this issue, remove the `assert` calls. If necessary, replace them with either `if`\nconditions or\n`try/except` blocks.\n\nExample using `try/except` instead of `assert`:\n```\n# Below try/except is equal to the assert statement of:\n# assert user.is_authenticated(), ""user must be authenticated""\ntry:\n    if not user.is_authenticated():\n        raise AuthError(""user must be authenticated"")\nexcept AuthError as e:\n    # Handle error\n    # ...\n    # Return, do not continue processing\n    return\n```\n",,info,,CWE-754,"bandit.B101; ""A6:2017 - Security Misconfiguration""; ""A05:2021 - Security Misconfiguration""; ""Bandit Test ID B101""",2026-05-26 10:16:49 UTC,"{""file""=>""src/doctranslator/pdfminer/pdfdocument.py"", ""start_line""=>848}",false,"",code-scanning-toolset/translation/98451,"",,98451
